年月,公司,业务线,区域,城市,门店,产品,本期销售额,销售成本,目标销售额,同业平均,单位
201601,C002,B01,Z7,Z71,Z7101,P02,105261,114830,110686,100000,CNY
201601,C002,B01,Z7,Z71,Z7101,P03,101251,92030,102310,100000,CNY
201601,C002,B01,Z7,Z71,Z7101,P04,117723,88796,111967,100000,CNY
201601,C002,B01,Z7,Z71,Z7101,P05,114999,108029,108298,100000,CNY
201601,C002,B01,Z7,Z71,Z7102,P01,109697,118414,116044,100000,CNY
201601,C002,B01,Z7,Z71,Z7102,P02,105942,117799,109493,100000,CNY
201601,C002,B01,Z7,Z71,Z7102,P03,102317,103403,108008,100000,CNY
201601,C002,B01,Z7,Z71,Z7102,P04,100382,86567,100289,100000,CNY
201601,C002,B01,Z7,Z71,Z7102,P05,119666,75763,108479,100000,CNY
201601,C002,B01,Z7,Z71,Z7103,P01,107757,118529,102838,100000,CNY
201601,C002,B01,Z7,Z71,Z7103,P02,100976,92601,106589,100000,CNY
201601,C002,B01,Z7,Z71,Z7103,P03,100246,83141,119583,100000,CNY
201601,C002,B01,Z7,Z71,Z7103,P04,108878,78884,107171,100000,CNY
201601,C002,B01,Z7,Z71,Z7103,P05,101139,103471,107875,100000,CNY
201601,C002,B01,Z7,Z71,Z7104,P01,102981,89386,115219,100000,CNY
201601,C002,B01,Z7,Z71,Z7104,P02,106649,93931,116630,100000,CNY
201601,C002,B01,Z7,Z71,Z7104,P03,105288,62908,105974,100000,CNY
201601,C002,B01,Z7,Z71,Z7104,P04,100917,109558,103247,100000,CNY
201601,C002,B01,Z7,Z71,Z7105,P01,118736,71129,101226,100000,CNY
201601,C002,B01,Z7,Z71,Z7105,P02,116839,65221,114253,100000,CNY
201601,C002,B01,Z7,Z71,Z7105,P03,107943,88867,111909,100000,CNY
201601,C002,B01,Z7,Z71,Z7105,P04,110926,103736,116372,100000,CNY
201601,C002,B01,Z7,Z71,Z7106,P01,115418,75219,111960,100000,CNY
201601,C002,B01,Z7,Z71,Z7106,P02,118198,83488,106206,100000,CNY
201601,C002,B01,Z7,Z71,Z7106,P03,110065,82328,104504,100000,CNY
201601,C002,B01,Z7,Z72,Z7201,P01,114504,118306,105157,100000,CNY
201601,C002,B01,Z7,Z72,Z7201,P02,119163,95479,110411,100000,CNY
201601,C002,B01,Z7,Z72,Z7201,P03,103613,71426,108444,100000,CNY
201601,C002,B01,Z7,Z72,Z7201,P04,104174,113126,110852,100000,CNY
201601,C002,B01,Z7,Z72,Z7202,P01,108915,84886,118357,100000,CNY
201601,C002,B01,Z7,Z72,Z7202,P02,115930,119715,104977,100000,CNY
201601,C002,B01,Z7,Z72,Z7202,P03,105555,113606,106072,100000,CNY
201601,C002,B01,Z7,Z73,Z7301,P01,100493,90296,119203,100000,CNY
201601,C002,B01,Z7,Z73,Z7301,P02,115194,97320,111359,100000,CNY
201601,C002,B01,Z7,Z73,Z7301,P03,108738,101892,104686,100000,CNY
201601,C002,B01,Z7,Z73,Z7301,P04,109951,82002,104312,100000,CNY
201601,C002,B01,Z7,Z73,Z7302,P01,107463,88721,108723,100000,CNY
201601,C002,B01,Z7,Z73,Z7302,P02,110414,77803,102861,100000,CNY
201601,C002,B01,Z7,Z74,Z7401,P01,115435,61756,100244,100000,CNY
201601,C002,B01,Z7,Z74,Z7401,P02,115421,65860,101752,100000,CNY
201601,C002,B01,Z7,Z74,Z7401,P03,104012,86606,103767,100000,CNY
201601,C002,B01,Z7,Z74,Z7402,P01,118413,72669,100345,100000,CNY
201601,C002,B01,Z7,Z74,Z7402,P02,111646,98727,115102,100000,CNY
201601,C002,B01,Z7,Z74,Z7402,P03,109915,90398,104985,100000,CNY
201601,C002,B01,Z7,Z75,Z7501,P01,113461,94255,118443,100000,CNY
201601,C002,B01,Z7,Z75,Z7501,P02,109374,86652,113476,100000,CNY
201601,C002,B01,Z7,Z75,Z7501,P03,115585,81307,101786,100000,CNY
201601,C002,B01,Z7,Z75,Z7501,P04,104607,90245,105084,100000,CNY
201601,C002,B01,Z7,Z75,Z7501,P05,116098,104664,100004,100000,CNY
201601,C002,B01,Z7,Z76,Z7601,P01,104100,116522,109183,100000,CNY
201601,C002,B01,Z7,Z76,Z7601,P02,106882,114997,110711,100000,CNY
201601,C002,B01,Z7,Z76,Z7601,P03,119681,65804,117319,100000,CNY
201601,C002,B01,Z7,Z76,Z7601,P04,105949,94469,118201,100000,CNY
201601,C002,B01,Z7,Z76,Z7601,P05,116505,90335,115656,100000,CNY
201601,C002,B01,Z8,Z81,Z8101,P01,114806,111781,101037,100000,CNY
201601,C002,B01,Z8,Z81,Z8101,P02,118374,75788,113989,100000,CNY
201601,C002,B01,Z8,Z81,Z8101,P03,116497,91607,108226,100000,CNY
201601,C002,B01,Z8,Z81,Z8102,P01,112334,102009,112477,100000,CNY
201601,C002,B01,Z8,Z81,Z8102,P02,100030,112750,107603,100000,CNY
201601,C002,B01,Z8,Z81,Z8102,P03,118505,71237,119046,100000,CNY
201601,C002,B01,Z8,Z81,Z8103,P01,113691,67214,102233,100000,CNY
201601,C002,B01,Z8,Z81,Z8103,P02,108967,94107,111808,100000,CNY
201601,C002,B01,Z8,Z81,Z8104,P01,100835,91735,119344,100000,CNY
201601,C002,B01,Z8,Z81,Z8104,P02,108035,112178,101889,100000,CNY
201601,C002,B01,Z8,Z81,Z8104,P03,111297,104827,117590,100000,CNY
201601,C002,B01,Z8,Z81,Z8104,P04,116432,113300,105439,100000,CNY
201601,C002,B01,Z8,Z82,Z8201,P01,100273,88397,110029,100000,CNY
201601,C002,B01,Z8,Z82,Z8201,P02,117933,98343,115159,100000,CNY
201601,C002,B01,Z8,Z82,Z8201,P03,112655,106334,111141,100000,CNY
201601,C002,B01,Z8,Z82,Z8202,P01,116378,112205,118038,100000,CNY
201601,C002,B01,Z8,Z82,Z8202,P02,115100,79544,106501,100000,CNY
201601,C002,B01,Z8,Z82,Z8202,P03,114318,117871,118304,100000,CNY
201601,C002,B01,Z8,Z82,Z8203,P01,101846,75655,101056,100000,CNY
201601,C002,B01,Z8,Z82,Z8203,P02,103747,70316,114987,100000,CNY
201601,C002,B01,Z8,Z82,Z8204,P01,102648,107335,119536,100000,CNY
201601,C002,B01,Z8,Z82,Z8204,P02,118309,62023,108567,100000,CNY
201601,C002,B01,Z8,Z82,Z8204,P03,118274,84563,114590,100000,CNY
201601,C002,B01,Z8,Z82,Z8204,P04,110806,97257,102543,100000,CNY
201601,C002,B01,Z8,Z83,Z8301,P01,110292,95395,116274,100000,CNY
201601,C002,B01,Z8,Z83,Z8301,P02,106175,112668,108726,100000,CNY
201601,C002,B01,Z8,Z83,Z8301,P03,106923,69168,107380,100000,CNY
201601,C002,B01,Z8,Z83,Z8302,P01,107686,99138,106153,100000,CNY
201601,C002,B01,Z8,Z83,Z8302,P02,105709,77828,116380,100000,CNY
201601,C002,B01,Z8,Z83,Z8302,P03,115407,116099,100927,100000,CNY
201601,C002,B01,Z8,Z83,Z8303,P01,116979,108834,119439,100000,CNY
201601,C002,B01,Z8,Z83,Z8303,P02,112844,90269,114310,100000,CNY
201601,C002,B01,Z8,Z83,Z8304,P01,101592,78427,103561,100000,CNY
201601,C002,B01,Z8,Z83,Z8304,P02,113374,84901,117616,100000,CNY
201601,C002,B01,Z8,Z83,Z8304,P03,103613,65756,117790,100000,CNY
201601,C002,B01,Z8,Z83,Z8304,P04,112878,89292,105664,100000,CNY
201601,C002,B01,Z9,Z91,Z9101,P01,114069,67038,112508,100000,CNY
201601,C002,B01,Z9,Z91,Z9101,P02,116491,102346,119505,100000,CNY
201601,C002,B01,Z9,Z91,Z9101,P03,116305,84208,114905,100000,CNY
201601,C002,B01,Z9,Z91,Z9102,P01,112189,75239,106646,100000,CNY
201601,C002,B01,Z9,Z91,Z9102,P02,102988,81949,102424,100000,CNY
201601,C002,B01,Z9,Z92,Z9201,P01,117378,92923,117238,100000,CNY
201601,C002,B01,Z9,Z92,Z9201,P02,111415,102719,113735,100000,CNY
201601,C002,B01,Z9,Z92,Z9201,P03,100602,82306,115190,100000,CNY
201601,C002,B01,Z9,Z92,Z9202,P01,116072,117778,115215,100000,CNY
201601,C002,B01,Z9,Z92,Z9202,P02,119621,106265,101577,100000,CNY
201601,C002,B01,Z9,Z92,Z9202,P03,107977,104660,106086,100000,CNY
201601,C002,B01,Z10,Z101,Z10101,P01,106003,75417,103346,100000,CNY
201601,C002,B01,Z10,Z101,Z10101,P02,118580,62947,106550,100000,CNY
201601,C002,B01,Z10,Z101,Z10101,P03,102968,90443,109318,100000,CNY
201601,C002,B01,Z10,Z101,Z10102,P01,119172,119574,117614,100000,CNY
201601,C002,B01,Z10,Z101,Z10102,P02,112501,106076,103199,100000,CNY
201601,C002,B01,Z10,Z101,Z10102,P03,110508,83310,109943,100000,CNY
201601,C002,B01,Z10,Z102,Z10201,P01,119860,72967,111842,100000,CNY
201601,C002,B01,Z10,Z102,Z10201,P02,111961,101509,106110,100000,CNY
201601,C002,B01,Z10,Z102,Z10201,P03,102287,99415,117890,100000,CNY
201601,C002,B01,Z10,Z102,Z10202,P01,100322,116727,118232,100000,CNY
201601,C002,B01,Z10,Z102,Z10202,P02,110689,69471,102361,100000,CNY
201601,C002,B01,Z10,Z102,Z10202,P03,109465,118563,118330,100000,CNY
201601,C002,B01,Z11,Z111,Z11101,P01,104646,80271,115057,100000,CNY
201601,C002,B01,Z11,Z111,Z11101,P02,103412,105236,107694,100000,CNY
201601,C002,B01,Z11,Z111,Z11101,P03,107578,92222,112668,100000,CNY
201601,C002,B01,Z11,Z111,Z11102,P01,113544,90008,101637,100000,CNY
201601,C002,B01,Z11,Z111,Z11102,P02,110665,94068,101413,100000,CNY
201601,C002,B01,Z11,Z111,Z11102,P03,107961,72670,102956,100000,CNY
201601,C002,B01,Z11,Z112,Z11201,P01,107149,100193,117432,100000,CNY
201601,C002,B01,Z11,Z112,Z11201,P02,106090,80398,106783,100000,CNY
201601,C002,B01,Z11,Z112,Z11201,P03,101918,107899,109591,100000,CNY
201601,C002,B01,Z11,Z112,Z11202,P01,114904,110996,107478,100000,CNY
201601,C002,B01,Z11,Z112,Z11202,P02,115753,82923,117069,100000,CNY
201601,C002,B01,Z11,Z112,Z11202,P03,104041,69837,105448,100000,CNY
201601,C002,B01,Z12,Z121,Z12101,P01,116566,108362,119604,100000,CNY
201601,C002,B01,Z12,Z121,Z12101,P02,101132,74644,105337,100000,CNY
201601,C002,B01,Z12,Z121,Z12101,P03,109398,62505,103447,100000,CNY
201601,C002,B01,Z12,Z121,Z12101,P04,109787,111593,116650,100000,CNY
201601,C002,B01,Z12,Z121,Z12101,P05,115215,86450,105013,100000,CNY
201601,C002,B01,Z7,Z71,Z7101,P01,114683,94778,111256,100000,CNY
201602,C001,B01,Z1,Z11,Z1101,P01,103916,90593,104145,100000,CNY
201602,C001,B01,Z1,Z11,Z1101,P02,107747,76778,107950,100000,CNY
201602,C001,B01,Z1,Z11,Z1101,P03,109213,118901,102261,100000,CNY
201602,C001,B01,Z1,Z11,Z1101,P04,105061,79815,103485,100000,CNY
201602,C001,B01,Z1,Z11,Z1101,P05,105854,112008,108810,100000,CNY
201602,C001,B01,Z1,Z11,Z1102,P01,109652,67810,114840,100000,CNY
201602,C001,B01,Z1,Z11,Z1102,P02,100583,100601,102799,100000,CNY
201602,C001,B01,Z1,Z11,Z1102,P03,114795,74275,106873,100000,CNY
201602,C001,B01,Z1,Z11,Z1102,P04,119901,104978,101108,100000,CNY
201602,C001,B01,Z1,Z11,Z1102,P05,110621,79328,117802,100000,CNY
201602,C001,B01,Z1,Z11,Z1103,P01,116750,76788,115811,100000,CNY
201602,C001,B01,Z1,Z11,Z1103,P02,114470,109294,102243,100000,CNY
201602,C001,B01,Z1,Z11,Z1103,P03,118408,106686,116131,100000,CNY
201602,C001,B01,Z1,Z11,Z1103,P04,110808,63548,109420,100000,CNY
201602,C001,B01,Z1,Z11,Z1103,P05,113590,61959,102480,100000,CNY
201602,C001,B01,Z1,Z11,Z1104,P01,112810,79789,111804,100000,CNY
201602,C001,B01,Z1,Z11,Z1104,P02,112350,80489,116653,100000,CNY
201602,C001,B01,Z1,Z11,Z1104,P03,104467,88067,107709,100000,CNY
201602,C001,B01,Z1,Z11,Z1104,P04,107763,104234,112368,100000,CNY
201602,C001,B01,Z1,Z11,Z1105,P01,106176,117766,115607,100000,CNY
201602,C001,B01,Z1,Z11,Z1105,P02,114529,70908,103842,100000,CNY
201602,C001,B01,Z1,Z11,Z1105,P03,101344,84538,103997,100000,CNY
201602,C001,B01,Z1,Z11,Z1105,P04,100340,79742,109913,100000,CNY
201602,C001,B01,Z1,Z11,Z1106,P01,113830,62407,102564,100000,CNY
201602,C001,B01,Z1,Z11,Z1106,P02,118482,74198,114618,100000,CNY
201602,C001,B01,Z1,Z11,Z1106,P03,105246,114064,105359,100000,CNY
201602,C001,B01,Z1,Z12,Z1201,P01,104452,110571,100004,100000,CNY
201602,C001,B01,Z1,Z12,Z1201,P02,119998,119381,119064,100000,CNY
201602,C001,B01,Z1,Z12,Z1201,P03,109701,108435,113798,100000,CNY
201602,C001,B01,Z1,Z12,Z1201,P04,104459,94800,100501,100000,CNY
201602,C001,B01,Z1,Z12,Z1202,P01,114684,86995,106314,100000,CNY
201602,C001,B01,Z1,Z12,Z1202,P02,110489,60515,112888,100000,CNY
201602,C001,B01,Z1,Z12,Z1202,P03,105688,63549,115633,100000,CNY
201602,C001,B01,Z1,Z13,Z1301,P01,108274,60837,102738,100000,CNY
201602,C001,B01,Z1,Z13,Z1301,P02,112499,67069,116538,100000,CNY
201602,C001,B01,Z1,Z13,Z1301,P03,110310,70644,106951,100000,CNY
201602,C001,B01,Z1,Z13,Z1301,P04,106406,77328,119398,100000,CNY
201602,C001,B01,Z1,Z13,Z1302,P01,110886,65095,119264,100000,CNY
201602,C001,B01,Z1,Z13,Z1302,P02,111127,102025,111497,100000,CNY
201602,C001,B01,Z1,Z14,Z1401,P01,117828,70835,111168,100000,CNY
201602,C001,B01,Z1,Z14,Z1401,P02,115595,61986,111127,100000,CNY
201602,C001,B01,Z1,Z14,Z1401,P03,108128,75177,107718,100000,CNY
201602,C001,B01,Z1,Z14,Z1402,P01,102630,114938,104149,100000,CNY
201602,C001,B01,Z1,Z14,Z1402,P02,103039,86862,100641,100000,CNY
201602,C001,B01,Z1,Z14,Z1402,P03,103292,91105,113687,100000,CNY
201602,C001,B01,Z1,Z15,Z1501,P01,106058,68825,119463,100000,CNY
201602,C001,B01,Z1,Z15,Z1501,P02,112090,82648,112016,100000,CNY
201602,C001,B01,Z1,Z15,Z1501,P03,105280,97908,114113,100000,CNY
201602,C001,B01,Z1,Z15,Z1501,P04,106789,73381,109152,100000,CNY
201602,C001,B01,Z1,Z15,Z1501,P05,102692,107812,111799,100000,CNY
201602,C001,B01,Z1,Z16,Z1601,P01,111344,85514,115116,100000,CNY
201602,C001,B01,Z1,Z16,Z1601,P02,109617,73414,111596,100000,CNY
201602,C001,B01,Z1,Z16,Z1601,P03,111535,112073,114720,100000,CNY
201602,C001,B01,Z1,Z16,Z1601,P04,111348,104057,102479,100000,CNY
201602,C001,B01,Z1,Z16,Z1601,P05,115969,61393,101624,100000,CNY
201602,C001,B01,Z2,Z21,Z2101,P01,101811,93219,113219,100000,CNY
201602,C001,B01,Z2,Z21,Z2101,P02,115930,99671,116982,100000,CNY
201602,C001,B01,Z2,Z21,Z2101,P03,110356,72671,113121,100000,CNY
201602,C001,B01,Z2,Z21,Z2102,P01,100743,117167,113072,100000,CNY
201602,C001,B01,Z2,Z21,Z2102,P02,101903,81806,103851,100000,CNY
201602,C001,B01,Z2,Z21,Z2102,P03,111152,62899,108386,100000,CNY
201602,C001,B01,Z2,Z21,Z2103,P01,107803,112128,114413,100000,CNY
201602,C001,B01,Z2,Z21,Z2103,P02,117153,111501,105095,100000,CNY
201602,C001,B01,Z2,Z21,Z2104,P01,105798,71197,105645,100000,CNY
201602,C001,B01,Z2,Z21,Z2104,P02,114522,104145,113075,100000,CNY
201602,C001,B01,Z2,Z21,Z2104,P03,112755,60398,104990,100000,CNY
201602,C001,B01,Z2,Z21,Z2104,P04,103796,114463,101079,100000,CNY
201602,C001,B01,Z2,Z22,Z2201,P01,101162,106726,113360,100000,CNY
201602,C001,B01,Z2,Z22,Z2201,P02,100523,84389,118501,100000,CNY
201602,C001,B01,Z2,Z22,Z2201,P03,102997,105270,104116,100000,CNY
201602,C001,B01,Z2,Z22,Z2202,P01,115403,98717,110896,100000,CNY
201602,C001,B01,Z2,Z22,Z2202,P02,101405,96222,117879,100000,CNY
201602,C001,B01,Z2,Z22,Z2202,P03,115557,80538,115466,100000,CNY
201602,C001,B01,Z2,Z22,Z2203,P01,119489,93076,102557,100000,CNY
201602,C001,B01,Z2,Z22,Z2203,P02,104023,70728,100155,100000,CNY
201602,C001,B01,Z2,Z22,Z2204,P01,115595,116937,110814,100000,CNY
201602,C001,B01,Z2,Z22,Z2204,P02,117373,67223,102080,100000,CNY
201602,C001,B01,Z2,Z22,Z2204,P03,111756,105560,107945,100000,CNY
201602,C001,B01,Z2,Z22,Z2204,P04,108009,102574,109601,100000,CNY
201602,C001,B01,Z2,Z23,Z2301,P01,104376,98763,106910,100000,CNY
201602,C001,B01,Z2,Z23,Z2301,P02,111352,118616,106979,100000,CNY
201602,C001,B01,Z2,Z23,Z2301,P03,103741,86916,115146,100000,CNY
201602,C001,B01,Z2,Z23,Z2302,P01,119743,92888,107598,100000,CNY
201602,C001,B01,Z2,Z23,Z2302,P02,119030,80941,108647,100000,CNY
201602,C001,B01,Z2,Z23,Z2302,P03,106621,108449,103305,100000,CNY
201602,C001,B01,Z2,Z23,Z2303,P01,109588,87612,119943,100000,CNY
201602,C001,B01,Z2,Z23,Z2303,P02,118629,60204,110980,100000,CNY
201602,C001,B01,Z2,Z23,Z2304,P01,111395,115706,106215,100000,CNY
201602,C001,B01,Z2,Z23,Z2304,P02,108020,104862,114376,100000,CNY
201602,C001,B01,Z2,Z23,Z2304,P03,105404,87383,105926,100000,CNY
201602,C001,B01,Z2,Z23,Z2304,P04,109334,67914,112831,100000,CNY
201602,C001,B01,Z3,Z31,Z3101,P01,114669,61042,105743,100000,CNY
201602,C001,B01,Z3,Z31,Z3101,P02,118653,98830,116294,100000,CNY
201602,C001,B01,Z3,Z31,Z3101,P03,106654,88734,104565,100000,CNY
201602,C001,B01,Z3,Z31,Z3102,P01,111292,110674,116690,100000,CNY
201602,C001,B01,Z3,Z31,Z3102,P02,106851,110511,108236,100000,CNY
201602,C001,B01,Z3,Z32,Z3201,P01,117307,88215,109504,100000,CNY
201602,C001,B01,Z3,Z32,Z3201,P02,119252,112982,108011,100000,CNY
201602,C001,B01,Z3,Z32,Z3201,P03,102177,96259,114578,100000,CNY
201602,C001,B01,Z3,Z32,Z3202,P01,102281,72987,115414,100000,CNY
201602,C001,B01,Z3,Z32,Z3202,P02,119169,107759,109747,100000,CNY
201602,C001,B01,Z3,Z32,Z3202,P03,106772,91445,119697,100000,CNY
201602,C001,B01,Z4,Z41,Z4101,P01,108134,64497,111609,100000,CNY
201602,C001,B01,Z4,Z41,Z4101,P02,103723,61271,103816,100000,CNY
201602,C001,B01,Z4,Z41,Z4101,P03,107554,86681,107228,100000,CNY
201602,C001,B01,Z4,Z41,Z4102,P01,112088,107999,118124,100000,CNY
201602,C001,B01,Z4,Z41,Z4102,P02,118992,103321,119027,100000,CNY
201602,C001,B01,Z4,Z41,Z4102,P03,111134,111260,104262,100000,CNY
201602,C001,B01,Z4,Z42,Z4201,P01,119675,87382,115177,100000,CNY
201602,C001,B01,Z4,Z42,Z4201,P02,112156,64664,114508,100000,CNY
201602,C001,B01,Z4,Z42,Z4201,P03,111277,88500,105943,100000,CNY
201602,C001,B01,Z4,Z42,Z4202,P01,104817,83569,101964,100000,CNY
201602,C001,B01,Z4,Z42,Z4202,P02,109215,66806,100642,100000,CNY
201602,C001,B01,Z4,Z42,Z4202,P03,104934,97341,108657,100000,CNY
201602,C001,B01,Z5,Z51,Z5101,P01,106887,108505,113247,100000,CNY
201602,C001,B01,Z5,Z51,Z5101,P02,112058,78415,103350,100000,CNY
201602,C001,B01,Z5,Z51,Z5101,P03,103318,84277,117987,100000,CNY
201602,C001,B01,Z5,Z51,Z5102,P01,111851,86018,119862,100000,CNY
201602,C001,B01,Z5,Z51,Z5102,P02,107533,95154,107860,100000,CNY
201602,C001,B01,Z5,Z51,Z5102,P03,105510,113900,119086,100000,CNY
201602,C001,B01,Z5,Z52,Z5201,P01,113958,118053,109336,100000,CNY
201602,C001,B01,Z5,Z52,Z5201,P02,118631,77196,111825,100000,CNY
201602,C001,B01,Z5,Z52,Z5201,P03,101832,100744,106794,100000,CNY
201602,C001,B01,Z5,Z52,Z5202,P01,111258,93056,111863,100000,CNY
201602,C001,B01,Z5,Z52,Z5202,P02,115417,102849,115037,100000,CNY
201602,C001,B01,Z5,Z52,Z5202,P03,116493,90981,114919,100000,CNY
201602,C001,B01,Z6,Z61,Z6101,P01,115741,101077,102218,100000,CNY
201602,C001,B01,Z6,Z61,Z6101,P02,102824,77636,115191,100000,CNY
201602,C001,B01,Z6,Z61,Z6101,P03,114778,93111,103372,100000,CNY
201602,C001,B01,Z6,Z61,Z6101,P04,107772,71500,106437,100000,CNY
201602,C001,B01,Z6,Z61,Z6101,P05,101046,116341,119445,100000,CNY
201602,C001,B02,Z1,Z11,Z1101,P01,100581,111539,119395,100000,CNY
201602,C001,B02,Z1,Z11,Z1101,P02,115356,98270,100299,100000,CNY
201602,C001,B02,Z1,Z11,Z1101,P03,104187,64767,114136,100000,CNY
201602,C001,B02,Z1,Z11,Z1101,P04,106189,69491,101056,100000,CNY
201602,C001,B02,Z1,Z11,Z1101,P05,100057,115665,100371,100000,CNY
201602,C001,B02,Z1,Z11,Z1102,P01,100965,64027,119277,100000,CNY
201602,C001,B02,Z1,Z11,Z1102,P02,100532,85471,118620,100000,CNY
201602,C001,B02,Z1,Z11,Z1102,P03,102875,86573,116246,100000,CNY
201602,C001,B02,Z1,Z11,Z1102,P04,113455,96369,116904,100000,CNY
201602,C001,B02,Z1,Z11,Z1102,P05,110940,116017,107990,100000,CNY
201602,C001,B02,Z1,Z11,Z1103,P01,114991,116290,119758,100000,CNY
201602,C001,B02,Z1,Z11,Z1103,P02,110179,99794,101710,100000,CNY
201602,C001,B02,Z1,Z11,Z1103,P03,119700,113644,108321,100000,CNY
201602,C001,B02,Z1,Z11,Z1103,P04,103603,75437,104044,100000,CNY
201602,C001,B02,Z1,Z11,Z1103,P05,102687,86775,106849,100000,CNY
201602,C001,B02,Z1,Z11,Z1104,P01,118270,70735,100135,100000,CNY
201602,C001,B02,Z1,Z11,Z1104,P02,102107,66548,116342,100000,CNY
201602,C001,B02,Z1,Z11,Z1104,P03,109329,107941,100354,100000,CNY
201602,C001,B02,Z1,Z11,Z1104,P04,113084,63059,104273,100000,CNY
201602,C001,B02,Z1,Z11,Z1105,P01,102709,101544,112048,100000,CNY
201602,C001,B02,Z1,Z11,Z1105,P02,118007,98186,102690,100000,CNY
201602,C001,B02,Z1,Z11,Z1105,P03,106659,63965,111016,100000,CNY
201602,C001,B02,Z1,Z11,Z1105,P04,110974,97259,107379,100000,CNY
201602,C001,B02,Z1,Z11,Z1106,P01,108901,97440,107884,100000,CNY
201602,C001,B02,Z1,Z11,Z1106,P02,112743,111147,119935,100000,CNY
201602,C001,B02,Z1,Z11,Z1106,P03,117840,68285,116598,100000,CNY
201602,C001,B02,Z1,Z12,Z1201,P01,112400,66396,103430,100000,CNY
201602,C001,B02,Z1,Z12,Z1201,P02,110472,81223,101558,100000,CNY
201602,C001,B02,Z1,Z12,Z1201,P03,104535,81267,117578,100000,CNY
201602,C001,B02,Z1,Z12,Z1201,P04,116837,63380,113667,100000,CNY
201602,C001,B02,Z1,Z12,Z1202,P01,104431,65527,114519,100000,CNY
201602,C001,B02,Z1,Z12,Z1202,P02,104540,109031,110559,100000,CNY
201602,C001,B02,Z1,Z12,Z1202,P03,112963,86572,113980,100000,CNY
201602,C001,B02,Z1,Z13,Z1301,P01,109482,81325,105301,100000,CNY
201602,C001,B02,Z1,Z13,Z1301,P02,118328,74622,108457,100000,CNY
201602,C001,B02,Z1,Z13,Z1301,P03,100757,114939,108941,100000,CNY
201602,C001,B02,Z1,Z13,Z1301,P04,108783,112729,108131,100000,CNY
201602,C001,B02,Z1,Z13,Z1302,P01,111512,73195,105378,100000,CNY
201602,C001,B02,Z1,Z13,Z1302,P02,103284,65513,112594,100000,CNY
201602,C001,B02,Z1,Z14,Z1401,P01,108850,75925,116488,100000,CNY
201602,C001,B02,Z1,Z14,Z1401,P02,101866,95831,100177,100000,CNY
201602,C001,B02,Z1,Z14,Z1401,P03,115864,114420,113965,100000,CNY
201602,C001,B02,Z1,Z14,Z1402,P01,107329,112687,113152,100000,CNY
201602,C001,B02,Z1,Z14,Z1402,P02,101393,76049,113483,100000,CNY
201602,C001,B02,Z1,Z14,Z1402,P03,119189,73650,101905,100000,CNY
201602,C001,B02,Z1,Z15,Z1501,P01,115836,79055,110220,100000,CNY
201602,C001,B02,Z1,Z15,Z1501,P02,112910,84234,112950,100000,CNY
201602,C001,B02,Z1,Z15,Z1501,P03,106262,68261,103289,100000,CNY
201602,C001,B02,Z1,Z15,Z1501,P04,102890,108194,106834,100000,CNY
201602,C001,B02,Z1,Z15,Z1501,P05,102938,110125,110202,100000,CNY
201602,C001,B02,Z1,Z16,Z1601,P01,116621,106370,106618,100000,CNY
201602,C001,B02,Z1,Z16,Z1601,P02,114707,107487,103824,100000,CNY
201602,C001,B02,Z1,Z16,Z1601,P03,116640,101884,109120,100000,CNY
201602,C001,B02,Z1,Z16,Z1601,P04,104186,73242,115767,100000,CNY
201602,C001,B02,Z1,Z16,Z1601,P05,117090,103881,100138,100000,CNY
201602,C001,B02,Z3,Z31,Z3101,P01,118735,72501,111014,100000,CNY
201602,C001,B02,Z3,Z31,Z3101,P02,114259,106501,118105,100000,CNY
201602,C001,B02,Z3,Z31,Z3101,P03,117191,96299,105071,100000,CNY
201602,C001,B02,Z3,Z31,Z3102,P01,103237,97662,106111,100000,CNY
201602,C001,B02,Z3,Z31,Z3102,P02,104361,104871,117680,100000,CNY
201602,C001,B02,Z3,Z32,Z3201,P01,113829,75589,113334,100000,CNY
201602,C001,B02,Z3,Z32,Z3201,P02,104489,68416,100508,100000,CNY
201602,C001,B02,Z3,Z32,Z3201,P03,118045,101370,103103,100000,CNY
201602,C001,B02,Z3,Z32,Z3202,P01,108984,99163,105044,100000,CNY
201602,C001,B02,Z3,Z32,Z3202,P02,106254,73537,115466,100000,CNY
201602,C001,B02,Z3,Z32,Z3202,P03,108874,86821,112207,100000,CNY
201602,C001,B04,Z1,Z11,Z1101,P01,107401,61349,117519,100000,CNY
201602,C001,B04,Z1,Z11,Z1101,P02,112036,87093,109732,100000,CNY
201602,C001,B04,Z1,Z11,Z1101,P03,101214,109994,100010,100000,CNY
201602,C001,B04,Z1,Z11,Z1101,P04,102755,83370,103025,100000,CNY
201602,C001,B04,Z1,Z11,Z1101,P05,116853,95459,116870,100000,CNY
201602,C001,B04,Z1,Z11,Z1102,P01,119286,67914,105860,100000,CNY
201602,C001,B04,Z1,Z11,Z1102,P02,117944,74381,114867,100000,CNY
201602,C001,B04,Z1,Z11,Z1102,P03,104921,111699,119317,100000,CNY
201602,C001,B04,Z1,Z11,Z1102,P04,108227,105765,117434,100000,CNY
201602,C001,B04,Z1,Z11,Z1102,P05,116216,109736,119000,100000,CNY
201602,C001,B04,Z1,Z11,Z1103,P01,103894,81463,118865,100000,CNY
201602,C001,B04,Z1,Z11,Z1103,P02,112535,92620,119018,100000,CNY
